timeindex,NO-electricity,SE-biomass-bus,CH-electricity,BE-biomass-bus,AT-electricity,DK-electricity,LU-electricity,BE-electricity,DE-electricity,CH-biomass-bus,NL-electricity,NL-biomass-bus,DE-flex-decentral_heat-bus,SE-electricity,DE-decentral_heat-bus,PL-biomass-bus,DK-biomass-bus,LU-biomass-bus,AT-biomass-bus,CZ-electricity,DE-biomass-bus,PL-electricity,NO-biomass-bus,CZ-biomass-bus,FR-biomass-bus,FR-electricity
2050-04-01 22:00:00,69.4934291581,0.0,99.5088803743,13.5708247423,96.523613963,27.7973716632,99.5088803743,99.5088803743,96.523613963,13.5708247423,96.523613963,12.117,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,15.0696131364,102.586474613
2050-04-01 23:00:00,69.4934291581,1.42108547152e-14,99.5088803743,12.117,96.523613963,27.7973716632,99.5088803743,96.523613963,96.523613963,13.5708247423,93.6279055441,10.70679,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,13.5708247423,99.5088803743
2050-04-02 00:00:00,69.4934291581,0.0,99.5088803743,12.117,96.523613963,27.7973716632,99.5088803743,96.523613963,96.523613963,13.5708247423,93.6279055441,10.70679,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,13.5708247423,99.5088803743
2050-04-02 01:00:00,69.4934291581,7.1054273576e-15,99.5088803743,12.117,96.523613963,27.7973716632,99.5088803743,96.523613963,96.523613963,13.5708247423,93.6279055441,10.70679,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,13.4749277083,99.3119665469
2050-04-02 02:00:00,69.4934291581,0.0,99.5088803743,12.117,96.523613963,27.7973716632,99.5088803743,96.523613963,96.523613963,13.5708247423,93.6279055441,10.70679,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,13.4749277083,99.3119665469
2050-04-02 03:00:00,69.4934291581,0.0,99.5088803743,12.0239798771,96.523613963,27.7973716632,99.3119665469,96.3326075505,96.523613963,13.5708247423,93.442629324,10.6165604808,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,13.4749277083,99.3119665469
2050-04-02 04:00:00,69.4934291581,0.0,99.5088803743,12.117,96.523613963,27.7973716632,99.5088803743,96.523613963,96.523613963,13.5708247423,93.6279055441,10.70679,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,13.5708247423,99.5088803743
2050-04-02 05:00:00,69.4934291581,7.1054273576e-15,99.5088803743,12.117,96.523613963,27.7973716632,99.5088803743,96.523613963,96.523613963,13.5708247423,93.6279055441,10.70679,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,13.5708247423,99.5088803743
2050-04-02 06:00:00,69.4934291581,0.0,99.5088803743,12.117,96.523613963,27.7973716632,99.5088803743,96.523613963,96.523613963,13.5708247423,93.6279055441,10.70679,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,13.5708247423,99.5088803743
2050-04-02 07:00:00,69.4934291581,7.1054273576e-15,76.1427468087,1.07907216495,76.1427468087,27.7973716632,76.1427468087,73.8584644044,73.8584644044,2.19151769582,71.6427104723,7.1054273576e-15,24.6194881348,71.6427104723,0.0,2.19151769582,-21.35268,0.0,2.19151769582,78.4976771223,0.0,76.1427468087,-1.0467,3.33836875858,3.33836875858,78.4976771223
2050-04-02 08:00:00,69.4934291581,1.42108547152e-14,71.6427104723,-1.0467,71.6427104723,27.7973716632,71.6427104723,69.4934291581,69.4934291581,2.13162820728e-14,67.4086262834,-2.061999,23.164476386,71.6427104723,0.0,2.19151769582,-21.35268,0.0,2.13162820728e-14,73.8584644044,0.0,76.1427468087,-1.0467,1.07907216495,-1.0467,69.4934291581
2050-04-02 09:00:00,51.7773906936,-8.89454714662,53.3787532924,-9.67441073222,53.3787532924,0.0,53.3787532924,51.7773906936,51.7773906936,-8.89454714662,51.7773906936,-9.67441073222,19.9200518055,53.3787532924,0.0,-1.0467,-34.89,0.0,-8.89454714662,67.4086262834,0.0,69.4934291581,-9.67441073222,-2.061999,-8.89454714662,53.3787532924
2050-04-02 10:00:00,51.3700718686,-9.872775,51.3700718686,-11.3512929975,51.3700718686,0.0,51.3700718686,48.3341006211,49.8289697125,-9.872775,49.8289697125,-10.62329175,16.6096565708,51.3700718686,0.0,-1.0467,-34.89,0.0,-9.872775,67.4086262834,0.0,69.4934291581,-9.872775,-2.061999,-10.62329175,49.8289697125
2050-04-02 11:00:00,0.0,-34.89,0.0,-34.89,0.0,0.0,0.0,0.0,0.0,-34.89,0.0,-34.89,0.0,0.0,0.0,-1.0467,-34.89,0.0,-34.89,67.4086262834,0.0,69.4934291581,-34.89,-2.061999,-34.89,0.0
2050-04-02 12:00:00,0.0,-34.89,0.0,-34.89,0.0,0.0,0.0,0.0,0.0,-34.89,0.0,-34.89,0.0,0.0,0.0,-1.0467,-34.89,0.0,-34.89,67.4086262834,0.0,69.4934291581,-34.89,-2.061999,-34.89,0.0
2050-04-02 13:00:00,51.3700718686,-8.89454714662,53.3787532924,-9.67441073222,53.3787532924,0.0,53.3787532924,51.7773906936,51.7773906936,-8.89454714662,51.7773906936,-9.67441073222,17.2591302312,53.3787532924,0.0,2.84217094304e-14,-34.89,0.0,-8.89454714662,69.4934291581,0.0,71.6427104723,-9.872775,-1.0467,-8.89454714662,53.3787532924
2050-04-02 14:00:00,58.3507943524,-4.68823908,60.1554580953,-6.47316315037,62.0159361807,0.0,58.3507943524,58.3507943524,60.1554580953,-5.5942919076,58.3507943524,-6.47316315037,20.0518193651,62.0159361807,0.0,2.19151769582,-34.89,0.0,-4.68823908,73.8584644044,0.0,76.1427468087,-6.47316315037,1.07907216495,-6.47316315037,58.3507943524
2050-04-02 15:00:00,69.4934291581,7.1054273576e-15,73.8584644044,1.42108547152e-14,73.8584644044,0.0,69.4934291581,71.6427104723,71.6427104723,1.07907216495,71.6427104723,1.42108547152e-14,23.8809034908,71.6427104723,0.0,3.33836875858,-34.89,0.0,1.07907216495,76.1427468087,0.0,78.4976771223,-1.0467,2.19151769582,1.07907216495,73.8584644044
2050-04-02 16:00:00,69.4934291581,7.1054273576e-15,96.3326075505,9.51626193204,88.4477907065,0.0,88.4477907065,91.1832893882,85.7943569853,12.0239798771,88.4477907065,8.18407407407,28.5981189951,71.6427104723,0.0,8.18407407407,-34.89,0.0,8.18407407407,88.4477907065,0.0,88.4477907065,-1.0467,8.18407407407,13.4749277083,99.3119665469
2050-04-02 17:00:00,69.4934291581,0.0,129.443476734,13.5708247423,96.523613963,0.0,96.523613963,99.5088803743,93.6279055441,28.1489731694,96.523613963,12.117,28.5981189951,71.6427104723,0.0,12.117,-34.89,0.0,12.117,96.523613963,0.0,96.523613963,-1.0467,12.117,30.0986321335,133.446883231
